100,110,120,130,140,150,160,170,180,200,250,260,300,350,360,40,400,410,50,500,510,60,600,70,700,710,900,month,por,value0,value1,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value2,value20,value3,value4,value5,value6,value7,value8,value9,y0,y1,y2,y3,y4,y5,y6,y7,year,Н1.0,Н1.1,Н1.2,Н10.1,Н12,Н2,Н3,Н4,Н7,Н9.1
574504074.0,82746377.0,60986871.0,123396.0,17419938.0,59328.0,315046.0,4551402.0,14415976.0,78716546.0,790050.0,2173240.0,315169194.0,966766.0,2362380.0,393885740.0,31303065.0,14604557.0,4535620.0,201530804.0,34593840.0,31303065.0,247495656.0,17602662.0,162500.0,50500.0,11931317.0,1,13,3555.66666667,100.7,4674,21.7,5.9,7.7,13493.2,3794.8,13.0,1048.0,1849.8,9258.1,92.4,29.3916,52.2,21.9,30.3,8.5,22.3,29.4,1460.6,0,0,0,0,0,0,0,0,2009,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
627996671.0,83177030.0,79205111.0,123619.0,15265642.0,59328.0,315046.0,4498209.0,17268167.0,82397155.0,850306.0,2504855.0,345687364.0,2547013.0,3637652.0,428084519.0,33642838.0,14772227.0,6142507.0,223488131.0,43354286.0,33642838.0,254338623.0,15448589.0,155200.0,50500.0,4181339.0,2,14,3555.66666667,102.4,6965,17.1,6.5,8.1,11990.7,3312.7,13.0,994.5,374.6,771.6,96.6,36.1767,52.6,24.0,28.6,4.6,-22.8,-46.3,1101.0,0,0,0,0,0,0,0,0,2009,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
596374733.0,58756138.0,88984281.0,123624.0,13095801.0,59328.0,315046.0,4470905.0,10277604.0,80792063.0,838115.0,2789406.0,339499943.0,3013554.0,5711472.0,420292006.0,34374198.0,14861004.0,8500878.0,222983647.0,43942966.0,34374198.0,232982675.0,13278753.0,108150.0,0.0,3372105.0,3,15,3555.66666667,101.7,8087,17.1,7.1,9.4,12021.3,3301.6,13.0,1029.1,146.0,1219.1,105.1,36.1644,28.4,10.5,17.9,7.4,-1.5,34.7,1071.8,0,0,0,0,0,0,0,0,2009,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
599215239.0,65403164.0,106517877.0,123596.0,10336571.0,59328.0,315046.0,4504787.0,9767128.0,76845714.0,864204.0,3044894.0,325342028.0,1348058.0,6786067.0,402187742.0,33641856.0,14008667.0,9830961.0,234384089.0,46795933.0,33641856.0,224804833.0,10519495.0,58400.0,0.0,3689475.0,4,16,2849.0,101.3,8755,18.1,6.9,9.5,12111.7,3278.3,12.5,1051.5,13.4,1729.9,102.9,33.9032,32.0,13.5,18.6,5.1,4.4,3.0,1151.2,0,0,0,0,0,0,0,0,2009,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
558344039.0,42211954.0,100607054.0,122517.0,11285545.0,59328.0,315046.0,4575056.0,8760474.0,74107218.0,850475.0,3332403.0,316299847.0,1347789.0,8163152.0,390407065.0,34304805.0,14386987.0,11495555.0,224389759.0,39231415.0,34304805.0,193088494.0,11467390.0,61700.0,0.0,3279142.0,5,17,2849.0,100.7,7926,18.0,6.7,10.2,12339.1,3410.1,12.0,1112.8,-301.4,2221.2,102.4,32.974000000000004,35.3,14.5,20.8,6.3,-1.4,7.7,1151.1,0,0,0,0,0,0,0,0,2009,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
557166552.0,78856819.0,80461836.0,122500.0,13937334.0,59328.0,315046.0,4509516.0,8757850.0,70455190.0,864787.0,3777869.0,299691133.0,1540997.0,8678412.0,370146323.0,34092367.0,14342294.0,12456281.0,247524081.0,44367889.0,34092367.0,173087614.0,14119162.0,72000.0,0.0,2315571.0,6,18,2849.0,100.6,8779,18.0,6.5,8.5,12861.1,3461.9,11.5,1084.5,-433.9,2640.5,100.6,30.7441,35.8,14.7,21.0,8.8,-0.6,-3.1,1174.8,0,0,0,0,0,0,0,0,2009,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
526228123.0,51617103.0,84548619.0,122517.0,11554456.0,59328.0,315046.0,4483326.0,10376341.0,68745369.0,888542.0,3948334.0,294406018.0,883158.0,16395162.0,363151387.0,34975496.0,14683148.0,20343496.0,227665139.0,39473510.0,34975496.0,165204412.0,11736301.0,78450.0,0.0,1455995.0,7,19,3030.03333333,100.6,7194,19.2,6.3,8.3,13161.0,3522.5,11.0,1128.1,-668.0,3168.3,102.2,31.0385,36.4,13.8,22.6,9.1,6.3,3.0,1187.0,0,0,0,0,0,0,0,0,2009,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
548721125.0,23429306.0,140237159.0,122546.0,8892416.0,59328.0,315046.0,4476701.0,11606516.0,67484648.0,914562.0,4125843.0,292097459.0,1604262.0,10152065.0,359582107.0,35787106.0,15246831.0,14277908.0,255441896.0,36597224.0,35787106.0,159338460.0,9074290.0,80700.0,0.0,4080747.0,8,20,3030.03333333,100.6,6478,18.9,6.2,8.3,13121.0,3550.1,10.7,1169.6,-820.8,3801.2,101.8,31.1533,39.9,15.4,24.5,6.3,-2.4,-2.9,1220.0,0,0,0,0,0,0,0,0,2009,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
541656760.0,16831449.0,144341756.0,122567.0,16652421.0,59328.0,315046.0,4429534.0,11883813.0,66020651.0,976089.0,4454462.0,281000195.0,765667.0,11166548.0,347020846.0,35542968.0,14851089.0,15621010.0,250673755.0,42196117.0,35542968.0,155804756.0,16834316.0,93050.0,0.0,4580650.0,9,21,3030.03333333,100.0,5557,18.3,6.0,7.8,13305.0,3506.6,10.0,1193.8,-1064.4,4427.0,101.4,31.8397,42.3,15.9,26.4,10.5,-2.6,-3.9,1238.3,0,0,0,0,0,0,0,0,2009,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
522372291.0,18454299.0,138145932.0,122523.0,17834760.0,59328.0,315046.0,4376628.0,10182879.0,63306360.0,1018189.0,4520478.0,269574536.0,672646.0,12135670.0,332880896.0,34386538.0,14621193.0,16656148.0,248068895.0,39656984.0,34386538.0,145387636.0,18016611.0,113702.0,0.0,3860642.0,10,22,3340.16666667,100.0,5081,18.8,5.8,7.6,13649.5,3485.6,9.5,1118.5,-1204.8,5111.8,101.2,30.0087,42.9,15.5,27.3,11.8,2.7,3.7,1234.9,0,0,0,0,0,0,0,0,2009,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
525427727.0,17785779.0,134611403.0,122496.0,15173814.0,59328.0,315046.0,4862888.0,11484254.0,61292256.0,1024708.0,4623439.0,279720463.0,1351736.0,12124237.0,341012719.0,34579987.0,15143770.0,16747676.0,240828504.0,37834932.0,34579987.0,146682628.0,15355638.0,125876.0,0.0,3211638.0,11,23,3340.16666667,100.0,5406,18.8,5.9,7.7,13874.7,3566.7,9.0,1124.1,-1355.7,5788.8,99.1,29.1944,46.4,17.6,28.8,11.1,-0.3,6.3,1275.6,0,0,0,0,0,0,0,0,2009,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
533449156.0,24804989.0,122113077.0,122535.0,22090103.0,59328.0,315046.0,4880353.0,13035092.0,60486288.0,1041396.0,4753981.0,285542345.0,1130658.0,13872335.0,346028633.0,35341345.0,15283757.0,18626316.0,227413705.0,37998419.0,35341345.0,162064582.0,22271966.0,171658.0,0.0,4086116.0,12,24,3340.16666667,100.3,5047,19.2,6.2,8.2,14224.1,3600.1,8.8,1139.4,-1594.7,6446.5,99.5,29.0687,49.8,19.3,30.5,11.1,1.9,-3.2,1266.9,0,0,0,0,0,0,0,0,2009,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
521475279.0,31961021.0,100391826.0,122502.0,21708407.0,59328.0,315046.0,4845857.0,12660488.0,59768340.0,1051450.0,4820574.0,289642464.0,820178.0,15143483.0,349410804.0,36990789.0,17267940.0,19964057.0,230140710.0,37077509.0,36990789.0,156588256.0,21890237.0,182210.0,0.0,5799474.0,1,25,3463.66666667,100.4,3565,24.0,6.2,8.2,15697.7,4038.1,8.8,1067.8,-2148.4,7336.0,100.5,30.1851,50.2,19.4,30.9,11.5,24.3,40.8,1529.9,0,0,0,0,0,0,0,0,2010,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
508504416.0,14702926.0,100184560.0,122475.0,22695386.0,59328.0,315046.0,4793870.0,12128338.0,58748269.0,1119668.0,5083348.0,294754218.0,1399350.0,16406424.0,353502487.0,35819340.0,16281764.0,21489772.0,218638288.0,40134674.0,35819340.0,149480179.0,22877189.0,159904.0,0.0,733738.0,2,26,3463.66666667,101.6,4119,18.9,6.8,9.2,15331.0,3873.3,8.5,921.6,83.2,737.6,98.9,30.3996,55.9,21.6,34.2,12.6,-23.3,-44.9,1193.6,0,0,0,0,0,0,0,0,2010,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
531541810.0,19496836.0,127650004.0,122412.0,23970524.0,59328.0,315046.0,4752503.0,10238129.0,57625763.0,1110651.0,5264061.0,287311265.0,1763113.0,17081431.0,344937028.0,35862569.0,16760184.0,22345492.0,227671497.0,42984764.0,35862569.0,162277759.0,24152264.0,172315.0,0.0,-658468.0,3,27,3463.66666667,100.9,4118,19.0,6.4,8.6,15565.9,3950.0,8.3,957.9,-158.7,1307.7,102.0,29.93,39.1,11.4,27.7,16.3,0.1,22.3,1163.9,0,0,0,0,0,0,0,0,2010,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
543702382.0,9531544.0,113551176.0,122876.0,61166860.0,59328.0,314546.0,4785342.0,12532020.0,56528457.0,1157952.0,5274483.0,285110233.0,1731838.0,15141092.0,341638690.0,35754880.0,16983536.0,20415575.0,210122581.0,40951120.0,35754880.0,193975627.0,61349064.0,184946.0,0.0,2774307.0,4,28,2964.96666667,100.6,3966,20.6,6.4,8.6,15996.5,3986.1,8.0,932.8,-236.5,1953.3,101.8,29.4956,46.1,15.5,30.6,15.0,7.5,3.0,1268.2,0,0,0,0,0,0,0,0,2010,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
538400953.0,13731578.0,104121444.0,122842.0,58897921.0,59328.0,314546.0,4718047.0,10433668.0,56369822.0,1160989.0,5303856.0,289631757.0,1528541.0,14824288.0,346001579.0,36787267.0,18132629.0,20128144.0,205948151.0,36010075.0,36787267.0,188733760.0,59080091.0,196946.0,0.0,2040059.0,5,29,2964.96666667,100.3,3240,20.4,6.1,8.2,16435.0,4181.0,7.8,965.0,-367.2,2618.3,103.2,29.1537,52.8,18.8,34.0,15.2,-1.3,8.8,1280.3,0,0,0,0,0,0,0,0,2010,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
544391074.0,19967098.0,90017894.0,122806.0,63807322.0,59328.0,314546.0,4529321.0,13941131.0,57313626.0,1173794.0,5466929.0,294318002.0,1259493.0,15260177.0,351631628.0,37653758.0,18316478.0,20727106.0,216529433.0,46356794.0,37653758.0,183332695.0,63989456.0,207771.0,0.0,2649005.0,6,30,2964.96666667,100.5,3238,20.3,5.6,7.3,16813.9,4240.3,7.8,937.9,-406.6,3195.7,102.7,30.74,52.7,19.2,33.5,14.3,-0.8,-6.7,1317.6,0,0,0,0,0,0,0,0,2010,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
562752323.0,16579973.0,104777825.0,122825.0,68894181.0,59328.0,314546.0,4569777.0,10712433.0,58010716.0,1234383.0,5748074.0,298710719.0,1404105.0,16125094.0,356721435.0,38141663.0,19323916.0,21873168.0,218695936.0,49774924.0,38141663.0,200397344.0,69076334.0,220765.0,0.0,2032255.0,7,31,3181.53333333,100.4,3060,21.8,5.2,6.8,17190.3,4367.7,7.8,973.6,-344.7,3995.4,96.9,31.2554,51.2,19.4,31.8,12.5,7.1,4.9,1336.6,0,0,0,0,0,0,0,0,2010,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
562377628.0,18568232.0,100520680.0,356363.0,69538985.0,59328.0,314546.0,4447473.0,10824018.0,58068019.0,1257935.0,5737184.0,299679984.0,1302725.0,15804540.0,357748003.0,37708407.0,20039275.0,21541724.0,224549246.0,55654252.0,37708407.0,196814650.0,69954676.0,233878.0,0.0,3450581.0,8,32,3181.53333333,100.4,3398,21.3,5.4,7.0,17330.1,4467.3,7.8,966.7,-426.2,4659.2,100.7,30.1861,52.0,19.6,32.4,12.8,-2.5,0.0,1380.8,0,0,0,0,0,0,0,0,2010,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
551868494.0,13014022.0,96814417.0,356352.0,68824317.0,59328.0,314546.0,4399108.0,10445743.0,58891629.0,1324814.0,5789002.0,298749032.0,1547426.0,13844113.0,357640661.0,36745000.0,19485259.0,19633115.0,206839137.0,42175413.0,36745000.0,208581908.0,69239997.0,220880.0,0.0,5405097.0,9,33,3181.53333333,100.6,3350,20.8,5.2,6.9,17663.8,4477.8,7.8,944.0,-515.5,5301.2,103.3,30.8669,52.4,21.0,31.4,10.4,-3.2,-5.4,1414.6,0,0,0,0,0,0,0,0,2010,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
570891817.0,19177302.0,132197387.0,355024.0,33430017.0,59328.0,315952.0,4310790.0,10701109.0,59705254.0,1372972.0,5894153.0,310639654.0,1743689.0,13241101.0,370344908.0,36690570.0,19919066.0,19135254.0,206550177.0,46372153.0,36690570.0,216821526.0,33844369.0,5213800.0,5000000.0,5749500.0,10,34,3467.96666667,100.8,3202,21.0,5.0,6.6,17909.2,4524.5,7.8,945.8,-562.3,6007.0,98.7,30.5126,55.7,23.8,31.8,8.0,0.4,0.2,1408.4,0,0,0,0,0,0,0,0,2010,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
605682865.0,22931307.0,131773007.0,355024.0,46931993.0,59328.0,315989.0,4271069.0,14042322.0,60766224.0,1405815.0,6050422.0,324236602.0,1972834.0,11990768.0,385002826.0,37183023.0,20512936.0,18041190.0,208827652.0,42904236.0,37183023.0,233072372.0,47346345.0,6459322.0,5000000.0,7855907.0,11,35,3467.96666667,100.5,3062,21.0,5.1,6.8,18099.7,4590.0,7.8,996.7,-609.4,6722.2,102.2,30.7738,57.9,23.5,34.4,10.8,-0.7,5.0,1462.6,0,0,0,0,0,0,0,0,2010,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
617424887.0,13941250.0,146650590.0,355024.0,38424269.0,59328.0,315960.0,4240847.0,14986046.0,62223380.0,1459867.0,6170655.0,336228193.0,1883297.0,10649345.0,398451573.0,37103670.0,20642346.0,16820000.0,212855609.0,49021252.0,37103670.0,254508272.0,38838621.0,15220456.0,15000000.0,9241750.0,12,36,3467.96666667,100.8,3227,21.5,5.0,6.7,18529.4,4621.5,7.8,985.6,-724.6,7432.4,104.4,31.3335,59.4,24.7,34.7,10.1,1.7,-0.2,1470.9,0,0,0,0,0,0,0,0,2010,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
684030299.0,37181516.0,193370131.0,355024.0,35639447.0,59328.0,315918.0,4698677.0,15236152.0,63165348.0,1399655.0,5938315.0,334008758.0,1665602.0,10026207.0,397174106.0,40149259.0,23088983.0,15964522.0,234917085.0,54585130.0,40149259.0,241818816.0,36053799.0,15215077.0,15000000.0,10845502.0,1,37,3639.6,101.1,2400,28.0,5.4,7.2,20011.9,5062.7,7.8,992.4,-1600.4,8298.9,101.0,30.3505,60.2,24.7,35.5,10.8,29.0,39.1,1771.1,0,0,0,0,0,0,0,0,2011,-100.0,-100.0,-100.0,-100.0,-100.0,-10.0,-10.0,-10.0,-10000.0,-100.0
635986911.0,11729086.0,165440514.0,355024.0,41890924.0,59328.0,315929.0,5340518.0,15959055.0,62918487.0,1489395.0,5959192.0,331978046.0,2077144.0,9851428.0,394896533.0,38793416.0,21847517.0,15810620.0,241586170.0,50751343.0,38793416.0,235837976.0,42305276.0,15202218.0,15000000.0,1492289.0,2,38,3639.6,102.4,2781,20.7,5.8,7.8,19307.7,4830.7,8.0,1061.2,147.0,799.7,102.2,29.8018,69.7,27.1,42.7,15.6,-27.2,-47.0,1360.9,0,0,0,0,0,0,0,0,2011,16.17,16.17,16.17,0.15,0.45,78.98,76.81,94.2,124.7,0.0
620313241.0,8318645.0,158966461.0,355024.0,48127759.0,59328.0,315907.0,5629389.0,15695733.0,62908697.0,1405755.0,6117459.0,319936298.0,2410750.0,9995346.0,382844995.0,39198199.0,22216511.0,16112805.0,215095367.0,47389410.0,39198199.0,243998568.0,48542111.0,15178041.0,15000000.0,2287854.0,3,39,3639.6,100.8,3029,20.7,5.7,7.6,19536.7,4898.0,8.0,1006.0,102.7,1505.2,103.4,28.9028,46.7,16.3,30.3,14.0,-0.9,23.0,1354.1,0,0,0,0,0,0,0,0,2011,16.67,16.67,16.67,0.16,0.44,77.46,59.52,94.25,130.55,0.0
637312475.0,12793763.0,179342539.0,355024.0,36826004.0,59328.0,315907.0,5678878.0,21247744.0,63816215.0,1486501.0,6037101.0,316877073.0,2465713.0,9643529.0,380693288.0,40061260.0,23080638.0,15680630.0,234526098.0,57433947.0,40061260.0,237291519.0,37240356.0,15150279.0,15000000.0,2533636.0,4,40,4418.43333333,100.6,2725,22.7,5.4,7.1,19788.7,4918.2,8.3,1085.3,204.3,2391.3,101.4,28.5162,61.1,21.8,39.2,17.4,8.9,0.3,1465.1,0,0,0,0,0,0,0,0,2011,14.97,14.97,14.97,0.25,0.49,72.11,66.86,97.6,135.33,0.0
639540303.0,24519811.0,150627268.0,355024.0,48239392.0,59328.0,315934.0,5613618.0,16593725.0,64877740.0,1462027.0,5977569.0,328338463.0,3288519.0,9328280.0,393216203.0,40929177.0,23941678.0,15305849.0,228519612.0,56049378.0,40929177.0,240291924.0,48653744.0,15127248.0,15000000.0,5135502.0,5,41,4418.43333333,100.4,2779,22.5,5.4,7.2,20020.8,5071.3,8.3,1108.2,225.9,3340.0,102.0,27.3348,70.6,26.9,43.6,16.7,-1.1,9.6,1484.7,0,0,0,0,0,0,0,0,2011,15.06,15.06,15.06,0.23,0.47,85.66,61.63,97.92,155.84,0.0
670230889.0,11650551.0,154782232.0,3565253.0,57574064.0,59328.0,315909.0,5577789.0,26295021.0,66418625.0,1535152.0,6020852.0,343992117.0,3370835.0,9399822.0,410410742.0,41326156.0,23895405.0,15420674.0,231458450.0,65401950.0,41326156.0,261297081.0,61198645.0,15117469.0,15000000.0,8807440.0,6,42,4418.43333333,100.5,2632,22.8,4.9,6.4,20160.9,5079.8,8.3,1076.5,454.7,4197.8,101.1,27.9805,73.0,27.1,45.9,18.8,0.5,-9.3,1532.2,0,0,0,0,0,0,0,0,2011,15.22,15.22,15.22,0.22,4.58,58.12,62.5,98.46,155.5,0.0
684967857.0,20608388.0,175323575.0,13271823.0,36980643.0,59328.0,315920.0,5574317.0,18826892.0,67905548.0,1567185.0,5983409.0,346101423.0,3107409.0,10099491.0,414006971.0,42887518.0,25104848.0,16082900.0,210342405.0,49397395.0,42887518.0,261053167.0,50311794.0,15546400.0,15000000.0,8298372.0,7,43,4781.76666667,100.2,2430,24.1,4.6,6.1,20721.9,5192.2,8.3,1075.9,748.4,5304.2,97.8,27.8726,71.8,28.2,43.6,15.5,5.7,10.7,1551.4,0,0,0,0,0,0,0,0,2011,15.02,15.02,15.02,0.22,17.11,76.98,64.44,96.66,168.26,0.0
743554063.0,15490627.0,238687295.0,13271823.0,36622126.0,59328.0,315893.0,5522824.0,20336896.0,69139985.0,1576785.0,5907618.0,344107266.0,3707450.0,11260794.0,413247251.0,43003721.0,25078756.0,17168412.0,272599520.0,47509231.0,43003721.0,248767481.0,49953277.0,15515000.0,15000000.0,9806000.0,8,44,4781.76666667,100.0,2570,23.6,5.0,6.5,20828.1,5306.6,8.3,1079.6,857.6,6234.1,99.0,27.5204,71.9,27.7,44.2,16.4,-2.2,-0.8,1599.2,0,0,0,0,0,0,0,0,2011,14.68,14.68,14.68,0.22,16.91,90.58,61.43,92.97,145.89,0.0
808947366.0,14358269.0,318978984.0,13271823.0,27720494.0,59328.0,315919.0,6088387.0,20410121.0,71583170.0,1639935.0,5963023.0,336160871.0,3417147.0,11603725.0,407744041.0,43189352.0,24772241.0,17566748.0,355745553.0,68202545.0,43189352.0,239054453.0,41051645.0,15515000.0,15000000.0,11675282.0,9,45,4781.76666667,99.8,2339,23.1,4.7,6.1,21061.9,5343.0,8.3,1189.5,923.2,7220.4,104.6,28.9278,69.5,27.5,42.0,14.5,-1.9,-4.6,1652.6,0,0,0,0,0,0,0,0,2011,14.42,14.42,14.42,0.21,16.44,85.8,66.67,95.64,132.18,0.0
912525713.0,32202708.0,377700737.0,14460490.0,25346506.0,59328.0,1161972.0,7135048.0,22398654.0,74847706.0,1705846.0,6247175.0,357212564.0,3112334.0,12189842.0,432060270.0,44898261.0,25757607.0,18437017.0,358737382.0,71201248.0,44898261.0,316965669.0,39866324.0,20515000.0,20000000.0,13508649.0,10,46,5205.03333333,100.0,2389,23.5,4.6,6.0,21480.4,5420.4,8.3,1165.1,1303.2,8211.1,99.3,32.11,74.7,30.2,44.5,14.4,1.8,2.7,1643.2,0,0,0,0,0,0,0,0,2011,13.5,13.5,13.5,0.21,16.2,60.17,60.96,98.69,159.47,0.0
848862439.0,30133456.0,291427927.0,14460490.0,23932281.0,59328.0,1161938.0,7097714.0,22672296.0,76462179.0,1698902.0,6233448.0,381454830.0,3181716.0,11881451.0,457917009.0,44637854.0,25135216.0,18114899.0,316892883.0,54221370.0,44637854.0,289931020.0,38452099.0,20510000.0,20000000.0,13992060.0,11,47,5205.03333333,100.5,2427,23.6,4.8,6.4,21366.7,5420.1,8.3,1200.5,1625.8,9241.2,101.7,30.1245,71.4,27.6,43.8,16.3,0.1,1.0,1701.3,0,0,0,0,0,0,0,0,2011,13.29,13.29,13.29,0.21,15.64,64.86,70.43,102.04,173.32,0.0
844319437.0,12998809.0,289408193.0,14460490.0,32234994.0,59328.0,1161919.0,7107511.0,24715630.0,79743276.0,1800845.0,6317301.0,382429287.0,3088253.0,12073380.0,462172563.0,45291401.0,25658889.0,18390681.0,330734671.0,53724703.0,45291401.0,270547114.0,46754812.0,20500000.0,20000000.0,15829485.0,12,48,5205.03333333,100.4,2188,24.3,4.8,6.3,21920.0,5475.2,8.0,1205.6,1580.7,10165.1,101.6,31.4001,75.4,29.4,46.0,16.6,2.5,2.2,1693.9,0,0,0,0,0,0,0,0,2011,13.1,13.1,13.1,0.21,15.32,81.09,62.47,103.37,165.79,0.0
894251608.0,30611874.0,319146912.0,13271823.0,32786637.0,59328.0,911481.0,7116528.0,23970771.0,83094910.0,1752380.0,6333352.0,383281344.0,2584539.0,10617390.0,466376254.0,50500571.0,28373199.0,16950742.0,358751461.0,48879779.0,50500571.0,280665221.0,46117788.0,25500000.0,25000000.0,17374628.0,1,49,5494.13333333,100.4,1766,32.8,4.6,6.1,24204.8,5938.6,8.0,1203.5,679.2,11352.2,100.2,31.8729,77.7,30.4,47.3,16.9,34.4,44.3,2044.0,0,0,0,0,0,0,0,0,2012,12.54,12.54,12.54,0.23,13.89,108.95,66.39,98.28,160.78,0.0
889824400.0,25760481.0,317156489.0,13271823.0,41583499.0,59328.0,911424.0,8843413.0,35269760.0,82623269.0,1879671.0,6259495.0,364344914.0,3208152.0,10295271.0,446968183.0,47543240.0,26305167.0,16554766.0,357275514.0,53068979.0,47543240.0,274835370.0,54914650.0,25500000.0,25000000.0,2158767.0,2,50,5494.13333333,100.5,1954,23.7,4.8,6.6,23349.1,5670.7,8.0,1158.7,13.3,1056.1,99.8,30.3131,82.0,30.7,51.3,20.6,-27.8,-48.3,1524.5,0,0,0,0,0,0,0,0,2012,12.43,12.43,12.43,0.22,15.14,129.29,81.4,99.73,164.43,0.0
856073720.0,35075825.0,269876152.0,13271823.0,45235069.0,59328.0,911388.0,8801170.0,35294315.0,83809371.0,1883861.0,6125992.0,363739279.0,3711782.0,10289271.0,447548650.0,47710746.0,26501524.0,16415263.0,367988857.0,65592643.0,47710746.0,270512224.0,58566220.0,25500000.0,25000000.0,2270900.0,3,51,5494.13333333,100.4,1805,24.0,4.7,6.5,23542.5,5713.0,8.0,1208.3,-182.8,1865.8,101.1,29.0253,58.6,19.1,39.5,20.4,0.8,25.5,1524.4,0,0,0,0,0,0,0,0,2012,12.14,12.14,12.14,0.22,15.45,105.66,84.03,97.67,172.66,0.0
842647284.0,16770044.0,279515123.0,13271823.0,42926616.0,59328.0,911392.0,8741644.0,33486142.0,86244900.0,1995593.0,6251490.0,360720272.0,3535501.0,10696359.0,446965172.0,49505307.0,27474187.0,16947849.0,343427994.0,55888870.0,49505307.0,271276257.0,56257767.0,35500000.0,35000000.0,3225254.0,4,52,4651.53333333,100.6,2030,25.5,4.7,6.5,23747.8,5704.3,8.0,1222.8,-9.9,2963.6,102.1,29.3479,69.6,24.7,45.0,20.3,5.7,0.0,1640.8,0,0,0,0,0,0,0,0,2012,12.47,12.47,12.47,0.22,15.24,113.39,74.68,88.69,181.78,0.0
848557786.0,22127932.0,267534794.0,13271823.0,47960467.0,59328.0,912789.0,8697420.0,34129717.0,89024778.0,1997278.0,6325639.0,364838738.0,4215780.0,8885482.0,453863516.0,52179738.0,28088710.0,15211121.0,351961534.0,56475807.0,52179738.0,259012997.0,61291618.0,35500000.0,35000000.0,4273163.0,5,53,4651.53333333,100.3,1915,25.8,4.2,5.8,23923.8,5831.5,8.0,1251.1,58.7,4065.7,100.6,29.3708,75.1,28.4,46.7,18.3,0.9,7.6,1650.1,0,0,0,0,0,0,0,0,2012,12.41,12.41,12.41,0.21,15.12,99.07,69.95,85.27,195.01,0.0
872368646.0,13075399.0,278482851.0,13271823.0,46023415.0,59328.0,912909.0,8675061.0,33388246.0,92840657.0,2179997.0,6631489.0,385638957.0,4604402.0,9099872.0,478479614.0,54009018.0,28309624.0,15731361.0,366188047.0,56114090.0,54009018.0,266400282.0,59354566.0,35515427.0,35000000.0,4905074.0,6,54,4651.53333333,100.5,1915,26.4,4.0,5.4,24036.3,5856.4,8.0,1206.8,248.6,5082.3,97.6,32.9173,71.7,26.8,44.9,18.1,1.9,-5.7,1712.9,0,0,0,0,0,0,0,0,2012,12.24,12.24,12.24,0.2,14.46,67.65,72.69,87.61,195.98,0.0
856769057.0,16412105.0,265514701.0,12022322.0,46797355.0,59328.0,912961.0,8628100.0,33479597.0,95609583.0,2205956.0,6714725.0,377333005.0,4992979.0,8275407.0,472942588.0,55418172.0,29545608.0,14990132.0,338708349.0,60051996.0,55418172.0,276508999.0,58879005.0,35515660.0,35000000.0,7171951.0,7,55,4987.0,100.9,1974,27.5,4.0,5.4,24461.0,6003.9,8.0,1188.7,402.9,6199.9,99.1,32.5287,73.6,28.1,45.5,17.3,3.3,13.0,1749.2,0,0,0,0,0,0,0,0,2012,12.26,12.26,12.26,0.2,12.7,56.72,73.29,92.33,186.08,0.0
